"","year","state","month","number","date","area","rain","wind","temp"
"4012",2004,"Pernambuco","oct",545,"01/01/2004",42.87,0,2.7,15.6
"4013",2005,"Pernambuco","oct",408,"01/01/2005",0,0,2.2,23.8
"4014",2006,"Pernambuco","oct",310,"01/01/2006",26,0,8.5,7.5
"4015",2007,"Pernambuco","oct",702,"01/01/2007",49.59,0,1.8,26.2
"4016",2008,"Pernambuco","oct",274,"01/01/2008",0,0,5.4,17.8
"4017",2009,"Pernambuco","oct",254,"01/01/2009",2.69,0,3.1,17.6
"4018",2010,"Pernambuco","oct",347,"01/01/2010",3.63,0,4.9,15.9
"4019",2011,"Pernambuco","oct",461,"01/01/2011",0,0,2.7,24.1
"4020",2012,"Pernambuco","oct",222,"01/01/2012",0,0,5.8,15.6
"4021",2013,"Pernambuco","oct",161,"01/01/2013",70.76,0,4.5,19.9
"4022",2014,"Pernambuco","oct",174,"01/01/2014",103.39,0,4.9,20.1
"4023",2015,"Pernambuco","oct",194,"01/01/2015",0,0,3.6,15.4
"4024",2016,"Pernambuco","oct",319,"01/01/2016",11.32,0,4.5,28
"4025",2017,"Pernambuco","oct",256,"01/01/2017",0,0,3.1,23.7
"4026",1998,"Pernambuco","nov",141,"01/01/1998",1.09,0,4.9,21.8
"4027",1999,"Pernambuco","nov",41,"01/01/1999",0,0,4.9,23.3
"4028",2000,"Pernambuco","nov",64,"01/01/2000",7.8,0,2.7,18.6
"4029",2001,"Pernambuco","nov",208,"01/01/2001",0,0,2.7,21.6
"4030",2002,"Pernambuco","nov",521,"01/01/2002",12.64,0,2.2,21.4
"4031",2003,"Pernambuco","nov",560,"01/01/2003",9.27,0,2.2,25.4
"4032",2004,"Pernambuco","nov",465,"01/01/2004",0,0,7.6,20.1
"4033",2005,"Pernambuco","nov",452,"01/01/2005",0,0,4.9,15.9
"4034",2006,"Pernambuco","nov",385,"01/01/2006",11.06,0,5.8,15.6
"4035",2007,"Pernambuco","nov",359,"01/01/2007",30.32,0,3.1,14.4
"4036",2008,"Pernambuco","nov",363,"01/01/2008",6.58,0,2.2,28.9
"4037",2009,"Pernambuco","nov",486,"01/01/2009",0.36,0,5.4,15.4
"4038",2010,"Pernambuco","nov",831,"01/01/2010",0,0,5.4,23.8
"4039",2011,"Pernambuco","nov",352,"01/01/2011",10.13,0,4.9,19.8
"4040",2012,"Pernambuco","nov",181,"01/01/2012",0,0,2.7,14.4
"4041",2013,"Pernambuco","nov",110,"01/01/2013",0,0,0.4,17
"4042",2014,"Pernambuco","nov",111,"01/01/2014",0,0,4.9,18.4
"4043",2015,"Pernambuco","nov",315,"01/01/2015",2.29,0,3.6,25
"4044",2016,"Pernambuco","nov",191,"01/01/2016",0,0,3.1,19.6
"4045",2017,"Pernambuco","nov",66,"01/01/2017",0,0,4.5,12.2
"4046",1998,"Pernambuco","dec",59,"01/01/1998",0,0,5.4,26.2
"4047",1999,"Pernambuco","dec",16,"01/01/1999",0,0,4.5,20.6
"4048",2000,"Pernambuco","dec",22,"01/01/2000",0,0,5.8,19.6
"4049",2001,"Pernambuco","dec",62,"01/01/2001",2.69,0,3.6,20.8
"4050",2002,"Pernambuco","dec",259,"01/01/2002",0,0,2.2,20.4
"4051",2003,"Pernambuco","dec",229,"01/01/2003",0.41,0,4.9,16.3
"4052",2004,"Pernambuco","dec",373,"01/01/2004",0,0,2.7,19.7
"4053",2005,"Pernambuco","dec",191,"01/01/2005",1.72,0,4.5,10.6
"4054",2006,"Pernambuco","dec",207,"01/01/2006",0,0,2.7,15.2
"4055",2007,"Pernambuco","dec",200,"01/01/2007",15.34,0,2.2,17.7
"4056",2008,"Pernambuco","dec",203,"01/01/2008",5.33,0,5.4,30.2
"4057",2009,"Pernambuco","dec",351,"01/01/2009",1.19,0,4,15.7
"4058",2010,"Pernambuco","dec",117,"01/01/2010",0,0,1.3,5.3
"4059",2011,"Pernambuco","dec",364,"01/01/2011",154.88,0,2.2,20.6
"4060",2012,"Pernambuco","dec",108,"01/01/2012",0,0,5.4,6.7
"4061",2013,"Pernambuco","dec",141,"01/01/2013",10.13,0,4.9,20.1
"4062",2014,"Pernambuco","dec",101,"01/01/2014",30.18,0,4.5,11.8
"4063",2015,"Pernambuco","dec",176,"01/01/2015",2.47,0,5.4,16.3
"4064",2016,"Pernambuco","dec",161,"01/01/2016",0,0,6.3,17.6
"4065",1998,"Piaui","jan",0,"01/01/1998",2.75,0,1.3,10.1
"4066",1999,"Piaui","jan",21,"01/01/1999",1.61,0,2.2,26.9
"4067",2000,"Piaui","jan",5,"01/01/2000",0,0,5.4,28.2
"4068",2001,"Piaui","jan",29,"01/01/2001",0,0,5.4,13.9
"4069",2002,"Piaui","jan",33,"01/01/2002",0,0,0.9,17.9
"4070",2003,"Piaui","jan",86,"01/01/2003",0.9,0,5.4,21.6
"4071",2004,"Piaui","jan",42,"01/01/2004",5.38,0,3.6,12.4
"4072",2005,"Piaui","jan",94,"01/01/2005",0,0,5.8,11
"4073",2006,"Piaui","jan",133,"01/01/2006",6.36,0,2.2,32.4
"4074",2007,"Piaui","jan",123,"01/01/2007",1.76,0,2.7,8.8
"4075",2008,"Piaui","jan",61,"01/01/2008",1.58,0,6.7,26.8
"4076",2009,"Piaui","jan",79,"01/01/2009",0,0,7.6,15.6
"4077",2010,"Piaui","jan",99,"01/01/2010",0.21,0,5.4,19.3
"4078",2011,"Piaui","jan",39,"01/01/2011",8.68,0,2.7,20.1
"4079",2012,"Piaui","jan",80,"01/01/2012",37.02,0,5.8,15.4
"4080",2013,"Piaui","jan",72,"01/01/2013",0.68,0,5.4,13.7
"4081",2014,"Piaui","jan",79,"01/01/2014",11.16,0,4.5,23.5
"4082",2015,"Piaui","jan",92,"01/01/2015",8.31,0,1.3,22.7
"4083",2016,"Piaui","jan",94,"01/01/2016",0,0,2.7,24.9
"4084",2017,"Piaui","jan",85,"01/01/2017",5.18,0,4,19.9
"4085",1998,"Piaui","feb",0,"01/01/1998",0,0,6.3,14.8
"4086",1999,"Piaui","feb",22,"01/01/1999",86.45,0,1.8,12.8
"4087",2000,"Piaui","feb",12,"01/01/2000",11.32,0,1.3,23.9
"4088",2001,"Piaui","feb",0,"01/01/2001",7.36,0,4.5,27.6
"4089",2002,"Piaui","feb",160,"01/01/2002",0,0,2.7,6.7
"4090",2003,"Piaui","feb",3,"01/01/2003",16.33,0,4.9,20.7
"4091",2004,"Piaui","feb",20,"01/01/2004",0.79,0,5.4,17.7
"4092",2005,"Piaui","feb",26,"01/01/2005",0,0,0.9,13.4
"4093",2006,"Piaui","feb",23,"01/01/2006",0,0,4.9,25.9
"4094",2007,"Piaui","feb",11,"01/01/2007",0,0,6.7,13.8
"4095",2008,"Piaui","feb",21,"01/01/2008",1.52,0,4.5,27.6
"4096",2009,"Piaui","feb",19,"01/01/2009",0,0,2.7,18.9
"4097",2010,"Piaui","feb",54,"01/01/2010",17.85,0,4,20.3
"4098",2011,"Piaui","feb",11,"01/01/2011",17.85,0,4,20.8
"4099",2012,"Piaui","feb",31,"01/01/2012",17.2,0,0.9,19.6
"4100",2013,"Piaui","feb",68,"01/01/2013",40.54,0,7.2,21.2
"4101",2014,"Piaui","feb",14,"01/01/2014",0,0,2.7,10.3
"4102",2015,"Piaui","feb",38,"01/01/2015",11.24,0,1.3,22.1
"4103",2016,"Piaui","feb",97,"01/01/2016",6.96,0,0.9,20.6
"4104",2017,"Piaui","feb",24,"01/01/2017",30.18,0,9.4,4.6
"4105",1998,"Piaui","mar",0,"01/01/1998",7.48,0,2.2,9
"4106",1999,"Piaui","mar",4,"01/01/1999",4.62,0,4,22.4
"4107",2000,"Piaui","mar",14,"01/01/2000",0,0,1.3,19.4
"4108",2001,"Piaui","mar",2,"01/01/2001",0,0,2.7,14.3
"4109",2002,"Piaui","mar",63,"01/01/2002",3.32,0,0.9,20.6
"4110",2003,"Piaui","mar",15,"01/01/2003",0,0,6.3,15.2
"4111",2004,"Piaui","mar",27,"01/01/2004",1.46,0,6.3,11.2
"4112",2005,"Piaui","mar",13,"01/01/2005",0,0,4.9,13.8
"4113",2006,"Piaui","mar",18,"01/01/2006",1.29,0,2.2,15.7
"4114",2007,"Piaui","mar",31,"01/01/2007",0,0,6.3,23.4
"4115",2008,"Piaui","mar",4,"01/01/2008",0,0,2.2,26.8
"4116",2009,"Piaui","mar",17,"01/01/2009",0,0,4.5,21.9
"4117",2010,"Piaui","mar",47,"01/01/2010",0,0,2.7,23.9
"4118",2011,"Piaui","mar",15,"01/01/2011",0,0,1.8,12.7
"4119",2012,"Piaui","mar",71,"01/01/2012",0,0,4.5,23.7
"4120",2013,"Piaui","mar",14,"01/01/2013",0,0,7.2,19.5
"4121",2014,"Piaui","mar",88,"01/01/2014",0,0,2.7,16.8
"4122",2015,"Piaui","mar",35,"01/01/2015",0,0,2.2,11.8
"4123",2016,"Piaui","mar",53,"01/01/2016",9.77,0,3.6,10.3
"4124",2017,"Piaui","mar",25,"01/01/2017",0,0,2.2,15.9
"4125",1998,"Piaui","apr",0,"01/01/1998",0,0,1.8,13.1
"4126",1999,"Piaui","apr",10,"01/01/1999",0,0,4.5,12.4
"4127",2000,"Piaui","apr",15,"01/01/2000",8.98,0,1.8,24.6
"4128",2001,"Piaui","apr",1,"01/01/2001",0,0,1.3,20.6
"4129",2002,"Piaui","apr",87,"01/01/2002",0,0,5.8,17.4
"4130",2003,"Piaui","apr",22,"01/01/2003",8,0,3.1,20.3
"4131",2004,"Piaui","apr",10,"01/01/2004",0,0,1.8,16.2
"4132",2005,"Piaui","apr",3,"01/01/2005",0,0,5.4,30.2
"4133",2006,"Piaui","apr",1,"01/01/2006",3.33,0,4.5,26.1
"4134",2007,"Piaui","apr",9,"01/01/2007",61.13,0,3.6,20.4
"4135",2008,"Piaui","apr",7,"01/01/2008",7.02,0,4,24.6
"4136",2009,"Piaui","apr",8,"01/01/2009",0,0,3.1,17.3
"4137",2010,"Piaui","apr",56,"01/01/2010",0,0,7.6,26.2
"4138",2011,"Piaui","apr",16,"01/01/2011",1.09,0,7.6,22.4
"4139",2012,"Piaui","apr",119,"01/01/2012",0,0,3.6,21.7
"4140",2013,"Piaui","apr",34,"01/01/2013",0,0,1.8,26.8
"4141",2014,"Piaui","apr",63,"01/01/2014",16.4,0,4.9,19.1
"4142",2015,"Piaui","apr",50,"01/01/2015",0,0,3.1,9.8
"4143",2016,"Piaui","apr",35,"01/01/2016",103.39,0,2.7,24.8
"4144",2017,"Piaui","apr",25,"01/01/2017",1.94,0,2.2,24.2
"4145",1998,"Piaui","may",0,"01/01/1998",5.65,0,3.6,23.3
"4146",1999,"Piaui","may",8,"01/01/1999",0,0,1.3,20.1
"4147",2000,"Piaui","may",25,"01/01/2000",0,0,2.7,28.2
"4148",2001,"Piaui","may",36,"01/01/2001",1.94,0,2.7,8.8
"4149",2002,"Piaui","may",84,"01/01/2002",70.76,0,4.9,19.9
"4150",2003,"Piaui","may",13,"01/01/2003",2.55,0,3.1,20.8
"4151",2004,"Piaui","may",80,"01/01/2004",103.39,0,6.3,5.1
"4152",2005,"Piaui","may",22,"01/01/2005",0,0,4.9,9.3
"4153",2006,"Piaui","may",0,"01/01/2006",0,0,1.8,20.4
"4154",2007,"Piaui","may",52,"01/01/2007",1.47,0,4,17
"4155",2008,"Piaui","may",12,"01/01/2008",0,0,3.1,24.5
"4156",2009,"Piaui","may",12,"01/01/2009",0,0,4.5,17.2
"4157",2010,"Piaui","may",231,"01/01/2010",0,0,3.6,24.2
"4158",2011,"Piaui","may",77,"01/01/2011",70.76,0,2.2,21
"4159",2012,"Piaui","may",334,"01/01/2012",0,0,3.6,19.6
"4160",2013,"Piaui","may",40,"01/01/2013",7.73,0,3.6,21.1
"4161",2014,"Piaui","may",138,"01/01/2014",7.3,0,4.9,29.3
"4162",2015,"Piaui","may",66,"01/01/2015",48.55,0,2.7,15.2
"4163",2016,"Piaui","may",60,"01/01/2016",0.52,0,4.9,17
"4164",2017,"Piaui","may",36,"01/01/2017",0,0,3.1,27.8
"4165",1998,"Piaui","jun",46,"01/01/1998",0,0,3.1,19.1
"4166",1999,"Piaui","jun",47,"01/01/1999",0,0,7.6,23.2
"4167",2000,"Piaui","jun",18,"01/01/2000",0,0,3.1,9.8
"4168",2001,"Piaui","jun",87,"01/01/2001",0.55,0,4,16.8
"4169",2002,"Piaui","jun",161,"01/01/2002",64.1,0,4.9,15.7
"4170",2003,"Piaui","jun",88,"01/01/2003",0,0,5.4,32.4
"4171",2004,"Piaui","jun",239,"01/01/2004",0,0,1.3,19.7
"4172",2005,"Piaui","jun",171,"01/01/2005",0,0,4.9,17.7
"4173",2006,"Piaui","jun",40,"01/01/2006",0,0,1.8,21.1
"4174",2007,"Piaui","jun",303,"01/01/2007",4.4,0,4,23.4
"4175",2008,"Piaui","jun",33,"01/01/2008",12.18,0,1.8,33.3
"4176",2009,"Piaui","jun",56,"01/01/2009",0,0.2,4,16.7
"4177",2010,"Piaui","jun",208,"01/01/2010",0,0,3.6,20.8
"4178",2011,"Piaui","jun",462,"01/01/2011",0,0,5.4,17.4
"4179",2012,"Piaui","jun",834,"01/01/2012",36.85,0,2.7,19.9
"4180",2013,"Piaui","jun",263,"01/01/2013",0,0,4.9,15.2
"4181",2014,"Piaui","jun",373,"01/01/2014",61.13,0,7.2,8.9
"4182",2015,"Piaui","jun",283,"01/01/2015",0,0,3.1,16.3
"4183",2016,"Piaui","jun",153,"01/01/2016",7.21,0,4.5,10.6
"4184",2017,"Piaui","jun",193,"01/01/2017",1.36,0,2.7,24.6
"4185",1998,"Piaui","jul",189,"01/01/1998",0,0,4,18.9
"4186",1999,"Piaui","jul",123,"01/01/1999",0,0,4,24.2
"4187",2000,"Piaui","jul",75,"01/01/2000",0,0,4.5,15.9
"4188",2001,"Piaui","jul",337,"01/01/2001",95.18,0,5.4,11.8
"4189",2002,"Piaui","jul",534,"01/01/2002",0,0,2.2,20.6
"4190",2003,"Piaui","jul",407,"01/01/2003",70.76,0,2.2,20.1
"4191",2004,"Piaui","jul",564,"01/01/2004",8.12,0,0.9,10.9
"4192",2005,"Piaui","jul",445,"01/01/2005",0,0,5.8,10.2
"4193",2006,"Piaui","jul",150,"01/01/2006",0,0,3.1,22.3
"4194",2007,"Piaui","jul",919,"01/01/2007",3.18,0,2.7,15.4
"4195",2008,"Piaui","jul",97,"01/01/2008",19.23,0,4,18.2
"4196",2009,"Piaui","jul",302,"01/01/2009",0.36,0,4.5,9.3
"4197",2010,"Piaui","jul",1.696,"01/01/2010",11.06,0,1.8,20.6
"4198",2011,"Piaui","jul",864,"01/01/2011",3.93,0,4.5,20.6
"4199",2012,"Piaui","jul",1.755,"01/01/2012",82.75,0,3.1,17.8
"4200",2013,"Piaui","jul",361,"01/01/2013",0,0,2.7,16.6
"4201",2014,"Piaui","jul",1.177,"01/01/2014",0,0,5.4,20.8
"4202",2015,"Piaui","jul",690,"01/01/2015",0,0,4.5,14.1
"4203",2016,"Piaui","jul",754,"01/01/2016",4.88,0,4,21.1
"4204",2017,"Piaui","jul",643,"01/01/2017",1.72,0,3.6,14.7
"4205",1998,"Piaui","aug",711,"01/01/1998",0,0,6.3,11
"4206",1999,"Piaui","aug",499,"01/01/1999",0,0,3.1,17.8
"4207",2000,"Piaui","aug",415,"01/01/2000",0.9,0,2.7,19.4
"4208",2001,"Piaui","aug",1.133,"01/01/2001",0.24,0,4,24.1
"4209",2002,"Piaui","aug",2.28,"01/01/2002",64.1,0,8.5,15.2
"4210",2003,"Piaui","aug",864,"01/01/2003",8.31,0,4.9,18.2
"4211",2004,"Piaui","aug",1.002,"01/01/2004",0,0,4.5,8.8
"4212",2005,"Piaui","aug",943,"01/01/2005",0,0,0.9,33.1
"4213",2006,"Piaui","aug",911,"01/01/2006",3.71,0,4.9,21.1
"4214",2007,"Piaui","aug",3.551,"01/01/2007",4.4,0,4,27.8
"4215",2008,"Piaui","aug",290,"01/01/2008",4.42,0,4.9,16.2
"4216",2009,"Piaui","aug",790,"01/01/2009",0,0,3.1,19.3
"4217",2010,"Piaui","aug",4.035,"01/01/2010",0,0,4,17
"4218",2011,"Piaui","aug",1.958,"01/01/2011",12.1,0,6.3,23
"4219",2012,"Piaui","aug",3.614,"01/01/2012",26.13,0,4.5,17.2
"4220",2013,"Piaui","aug",1.015,"01/01/2013",0,0,3.6,20.8
"4221",2014,"Piaui","aug",2.265,"01/01/2014",0.43,0,5.4,16.6
"4222",2015,"Piaui","aug",2.057,"01/01/2015",10.82,0,4.5,21.3
"4223",2016,"Piaui","aug",1.647,"01/01/2016",0,0,4,33.1
"4224",2017,"Piaui","aug",1.572,"01/01/2017",0,0,3.1,25.3
"4225",1998,"Piaui","sep",1.991,"01/01/1998",37.71,0,4,17.7
"4226",1999,"Piaui","sep",872,"01/01/1999",1.58,0,4,23.9
"4227",2000,"Piaui","sep",1.099,"01/01/2000",0,0,5.4,19.2
"4228",2001,"Piaui","sep",2.401,"01/01/2001",42.87,0,1.3,18.9
"4229",2002,"Piaui","sep",2.475,"01/01/2002",14.57,0,4,11.7
"4230",2003,"Piaui","sep",3.399,"01/01/2003",38.48,0,3.1,21.7
"4231",2004,"Piaui","sep",2.662,"01/01/2004",15.64,0,8,4.8
"4232",2005,"Piaui","sep",3.136,"01/01/2005",0,0,7.6,5.1
"4233",2006,"Piaui","sep",1.618,"01/01/2006",3.33,0,4.9,15.7
"4234",2007,"Piaui","sep",4.078,"01/01/2007",0.43,0,4.9,30.6
"4235",2008,"Piaui","sep",1.472,"01/01/2008",0,0,3.1,19.1
"4236",2009,"Piaui","sep",1.709,"01/01/2009",8.02,0,2.2,25.6
"4237",2010,"Piaui","sep",5.392,"01/01/2010",2.57,0,5.4,16.6
"4238",2011,"Piaui","sep",4.402,"01/01/2011",1.61,0,3.1,11.5
"4239",2012,"Piaui","sep",4.479,"01/01/2012",22.03,0,3.1,26.4
"4240",2013,"Piaui","sep",2.311,"01/01/2013",0,0,4,15.9
"4241",2014,"Piaui","sep",2.536,"01/01/2014",0,0,3.6,32.3
"4242",2015,"Piaui","sep",5.828,"01/01/2015",0.55,0,2.2,15.4
"4243",2016,"Piaui","sep",1.394,"01/01/2016",22.03,0,8.5,27.8
"4244",2017,"Piaui","sep",3.422,"01/01/2017",58.3,0,3.6,10.3
"4245",1998,"Piaui","oct",2.586,"01/01/1998",2.18,0,4.9,17.3
"4246",1999,"Piaui","oct",1.438,"01/01/1999",2.21,0,4.9,31
"4247",2000,"Piaui","oct",2.558,"01/01/2000",1.94,0,6.7,18.2
"4248",2001,"Piaui","oct",3.742,"01/01/2001",0,0,4.9,30.2
"4249",2002,"Piaui","oct",2.757,"01/01/2002",1.75,0,5.4,24.6
"4250",2003,"Piaui","oct",2.332,"01/01/2003",2.44,0,2.2,15.9
"4251",2004,"Piaui","oct",2.144,"01/01/2004",37.71,0,2.2,22.6
"4252",2005,"Piaui","oct",3.263,"01/01/2005",7.3,0,5.4,15.6
"4253",2006,"Piaui","oct",1.443,"01/01/2006",0,0,3.1,19.2
"4254",2007,"Piaui","oct",2.331,"01/01/2007",0,0,4.9,14.7
"4255",2008,"Piaui","oct",1.83,"01/01/2008",1.12,0,5.8,12.7
"4256",2009,"Piaui","oct",913,"01/01/2009",0,0,2.2,22.3
"4257",2010,"Piaui","oct",3.863,"01/01/2010",1.36,0,3.1,15.4
"4258",2011,"Piaui","oct",1.484,"01/01/2011",1.95,0,2.7,19.1
"4259",2012,"Piaui","oct",2.506,"01/01/2012",3.32,0,6.3,11.2
"4260",2013,"Piaui","oct",1.269,"01/01/2013",0,0,2.2,15.7
"4261",2014,"Piaui","oct",1.788,"01/01/2014",0,0,3.1,19.6
"4262",2015,"Piaui","oct",4.068,"01/01/2015",0,0,3.1,14.7
"4263",2016,"Piaui","oct",2.598,"01/01/2016",0,0,5.8,5.1
"4264",2017,"Piaui","oct",3.004,"01/01/2017",6.54,0,0.9,24.3
"4265",1998,"Piaui","nov",424,"01/01/1998",5.55,0,6.7,15.8
"4266",1999,"Piaui","nov",334,"01/01/1999",95.18,0,3.6,19.4
"4267",2000,"Piaui","nov",450,"01/01/2000",13.99,0,4,17.6
"4268",2001,"Piaui","nov",1.484,"01/01/2001",2.44,0,4.9,19.2
"4269",2002,"Piaui","nov",1.174,"01/01/2002",212.88,0,5.8,5.8
"4270",2003,"Piaui","nov",1.248,"01/01/2003",82.75,0,4.5,18.6
"4271",2004,"Piaui","nov",1.798,"01/01/2004",0,0,4.5,25.3
"4272",2005,"Piaui","nov",1.599,"01/01/2005",0,0,3.1,18.2
"4273",2006,"Piaui","nov",740,"01/01/2006",0,0,6.3,13.7
"4274",2007,"Piaui","nov",939,"01/01/2007",0,0,5.4,12.8
"4275",2008,"Piaui","nov",594,"01/01/2008",0,0,2.7,18
"4276",2009,"Piaui","nov",1.336,"01/01/2009",0,0,4.5,20.4
"4277",2010,"Piaui","nov",1.417,"01/01/2010",6.43,0,4.9,11.8
"4278",2011,"Piaui","nov",825,"01/01/2011",0,0,2.7,17.2
"4279",2012,"Piaui","nov",447,"01/01/2012",26,0,4.9,26.9
"4280",2013,"Piaui","nov",640,"01/01/2013",0,0,3.6,22.8
"4281",2014,"Piaui","nov",717,"01/01/2014",16.4,0,3.6,21.1
"4282",2015,"Piaui","nov",897,"01/01/2015",1.1,0,4.9,11.8
"4283",2016,"Piaui","nov",1.126,"01/01/2016",6.43,0,4,19.3
"4284",2017,"Piaui","nov",449,"01/01/2017",7.04,0,2.2,23.6
"4285",1998,"Piaui","dec",119,"01/01/1998",0,0,3.6,15.6
"4286",1999,"Piaui","dec",74,"01/01/1999",3.2,0,3.6,22.8
"4287",2000,"Piaui","dec",79,"01/01/2000",0,0,4.9,30.8
"4288",2001,"Piaui","dec",230,"01/01/2001",9.27,0,2.2,23.9
"4289",2002,"Piaui","dec",373,"01/01/2002",0,0,2.7,17.9
"4290",2003,"Piaui","dec",459,"01/01/2003",0,0,3.1,24.2
"4291",2004,"Piaui","dec",788,"01/01/2004",0,0,3.1,12.8
"4292",2005,"Piaui","dec",486,"01/01/2005",0,0,3.1,27.9
"4293",2006,"Piaui","dec",339,"01/01/2006",11.24,0,1.8,24.2
"4294",2007,"Piaui","dec",317,"01/01/2007",0,0,3.1,23.9
"4295",2008,"Piaui","dec",329,"01/01/2008",10.02,0,4.5,20.1
"4296",2009,"Piaui","dec",570,"01/01/2009",0,0,6.3,21.9
"4297",2010,"Piaui","dec",357,"01/01/2010",86.45,0,2.2,16.4
"4298",2011,"Piaui","dec",362,"01/01/2011",0,0,3.6,24.1
"4299",2012,"Piaui","dec",334,"01/01/2012",0,0,5.8,19.6
"4300",2013,"Piaui","dec",468,"01/01/2013",0,0,1.3,18.4
"4301",2014,"Piaui","dec",346,"01/01/2014",0,0,2.7,19.8
"4302",2015,"Piaui","dec",626,"01/01/2015",0,0,2.2,18
"4303",2016,"Piaui","dec",374,"01/01/2016",10.13,0,5.4,20.1
"4304",1998,"Rio","jan",0,"01/01/1998",0.71,0,5.4,9.3
"4305",1999,"Rio","jan",0,"01/01/1999",0,0,2.7,15.7
"4306",2000,"Rio","jan",0,"01/01/2000",0,0,0.9,19.6
"4307",2001,"Rio","jan",0,"01/01/2001",19.23,0,4.5,12.4
"4308",2002,"Rio","jan",0,"01/01/2002",46.7,0,5.4,23.4
"4309",2003,"Rio","jan",0,"01/01/2003",4.41,0,5.8,14.7
"4310",2004,"Rio","jan",1,"01/01/2004",0,0,1.8,22.2
"4311",2005,"Rio","jan",5,"01/01/2005",2.03,0,4.9,10.6
"4312",2006,"Rio","jan",12,"01/01/2006",0,0,7.6,11.5
"4313",2007,"Rio","jan",0,"01/01/2007",0,0,4,17.9
"4314",2008,"Rio","jan",1,"01/01/2008",70.32,0,1.3,20.4
"4315",2009,"Rio","jan",3,"01/01/2009",0,0,6.3,11.6
"4316",2010,"Rio","jan",13,"01/01/2010",0,0,3.6,19.3
"4317",2011,"Rio","jan",10,"01/01/2011",0.55,0,3.6,10.3
"4318",2012,"Rio","jan",12,"01/01/2012",3.33,0,4.5,16.6
"4319",2013,"Rio","jan",9,"01/01/2013",0,0,7.6,5.8
"4320",2014,"Rio","jan",35,"01/01/2014",0,0,2.2,14.3
"4321",2015,"Rio","jan",97,"01/01/2015",0,0,3.6,20.6
"4322",2016,"Rio","jan",9,"01/01/2016",0,0,4.5,12.9
"4323",2017,"Rio","jan",15,"01/01/2017",6.38,0,1.8,19.1
"4324",1998,"Rio","feb",0,"01/01/1998",5.33,0,6.3,15.4
"4325",1999,"Rio","feb",0,"01/01/1999",278.53,0,3.6,20.3
"4326",2000,"Rio","feb",1,"01/01/2000",0,0,3.1,14.7
"4327",2001,"Rio","feb",3,"01/01/2001",0,0,0.9,20.9
"4328",2002,"Rio","feb",1,"01/01/2002",0,0,5.4,15.8
"4329",2003,"Rio","feb",10,"01/01/2003",6.58,0,2.2,24.6
"4330",2004,"Rio","feb",8,"01/01/2004",1.61,0,4.9,24.3
"4331",2005,"Rio","feb",4,"01/01/2005",5.97,0,4.9,28
"4332",2006,"Rio","feb",7,"01/01/2006",34.36,0,5.4,18
"4333",2007,"Rio","feb",15,"01/01/2007",0,0,2.7,19.1
"4334",2008,"Rio","feb",2,"01/01/2008",0.96,0,3.1,33.1
"4335",2009,"Rio","feb",5,"01/01/2009",0,0,4.9,19.6
"4336",2010,"Rio","feb",73,"01/01/2010",9.77,0,5.8,19.6
"4337",2011,"Rio","feb",36,"01/01/2011",0.36,0,4.5,30.2
"4338",2012,"Rio","feb",11,"01/01/2012",0,0,3.1,19.1
"4339",2013,"Rio","feb",12,"01/01/2013",3.05,0,3.1,17.7
"4340",2014,"Rio","feb",116,"01/01/2014",2.64,0,5.4,14.3
"4341",2015,"Rio","feb",36,"01/01/2015",0,0,4,21.4
"4342",2016,"Rio","feb",16,"01/01/2016",1.94,0,2.2,27.2
"4343",2017,"Rio","feb",34,"01/01/2017",0,0,2.2,16.8
"4344",1998,"Rio","mar",0,"01/01/1998",0,0,6.3,11.2
"4345",1999,"Rio","mar",0,"01/01/1999",30.32,0,2.7,14.7
"4346",2000,"Rio","mar",0,"01/01/2000",0,0,2.7,25.3
"4347",2001,"Rio","mar",0,"01/01/2001",0,0,2.2,24.9
"4348",2002,"Rio","mar",1,"01/01/2002",1.63,0,5.4,18.7
"4349",2003,"Rio","mar",23,"01/01/2003",2.93,0,4.9,20.7
"4350",2004,"Rio","mar",4,"01/01/2004",0,0,4.5,21.5
"4351",2005,"Rio","mar",7,"01/01/2005",0,0,4.9,24.2
"4352",2006,"Rio","mar",8,"01/01/2006",6.61,0,4.5,16.6
"4353",2007,"Rio","mar",27,"01/01/2007",70.76,0,8.5,27.8
"4354",2008,"Rio","mar",2,"01/01/2008",0.96,0,3.1,17.6
"4355",2009,"Rio","mar",5,"01/01/2009",0,0,1.8,23.9
"4356",2010,"Rio","mar",10,"01/01/2010",56.04,0,4,22.4
"4357",2011,"Rio","mar",7,"01/01/2011",0,0,2.2,12.7
"4358",2012,"Rio","mar",20,"01/01/2012",1.38,0,7.2,22.1
"4359",2013,"Rio","mar",9,"01/01/2013",0,0,2.2,21.6
"4360",2014,"Rio","mar",38,"01/01/2014",0.68,0,5.4,20.3
"4361",2015,"Rio","mar",23,"01/01/2015",0.75,0,2.2,18.9
"4362",2016,"Rio","mar",16,"01/01/2016",0,0,4.5,14
"4363",2017,"Rio","mar",10,"01/01/2017",15.64,0,2.7,25.4
"4364",1998,"Rio","apr",0,"01/01/1998",0,0,6.3,4.6
"4365",1999,"Rio","apr",1,"01/01/1999",0,0,4,14.2
"4366",2000,"Rio","apr",2,"01/01/2000",0,0,4.9,8.8
"4367",2001,"Rio","apr",2,"01/01/2001",0,0,4.9,19.4
