"","year","state","month","number","date","area","rain","wind","temp"
"3910",2002,"Pernambuco","may",13,"01/01/2002",26.43,0,2.7,32.4
"3911",2003,"Pernambuco","may",1,"01/01/2003",0,0,4.5,21.4
"3912",2004,"Pernambuco","may",2,"01/01/2004",3.19,0,4.5,11.8
"3913",2005,"Pernambuco","may",1,"01/01/2005",0.41,0,2.7,15.9
"3914",2006,"Pernambuco","may",1,"01/01/2006",1.76,0,1.8,21.9
"3915",2007,"Pernambuco","may",0,"01/01/2007",0,0,4,22.3
"3916",2008,"Pernambuco","may",0,"01/01/2008",10.13,0,4,27.2
"3917",2009,"Pernambuco","may",0,"01/01/2009",1.56,0,2.7,14.2
"3918",2010,"Pernambuco","may",8,"01/01/2010",0,0,4,18
"3919",2011,"Pernambuco","may",1,"01/01/2011",0,0,5.8,14.7
"3920",2012,"Pernambuco","may",36,"01/01/2012",1.43,0,5.4,18.1
"3921",2013,"Pernambuco","may",9,"01/01/2013",0,0,4,5.3
"3922",2014,"Pernambuco","may",4,"01/01/2014",0,0,6.3,20.4
"3923",2015,"Pernambuco","may",17,"01/01/2015",0,0,7.2,20.6
"3924",2016,"Pernambuco","may",6,"01/01/2016",0,0,6.3,11.5
"3925",2017,"Pernambuco","may",13,"01/01/2017",1.29,0,4.5,19.1
"3926",1998,"Pernambuco","jun",1,"01/01/1998",1.63,0,5.4,18.2
"3927",1999,"Pernambuco","jun",7,"01/01/1999",0,0,2.7,14.8
"3928",2000,"Pernambuco","jun",4,"01/01/2000",2.21,0,5.4,21.4
"3929",2001,"Pernambuco","jun",2,"01/01/2001",0,0,3.6,17
"3930",2002,"Pernambuco","jun",1,"01/01/2002",28.74,0,9.4,16.9
"3931",2003,"Pernambuco","jun",2,"01/01/2003",0,0,4,23.7
"3932",2004,"Pernambuco","jun",4,"01/01/2004",2.13,0,4.5,23.2
"3933",2005,"Pernambuco","jun",3,"01/01/2005",0,0,1.3,25.4
"3934",2006,"Pernambuco","jun",0,"01/01/2006",0.61,0,4.9,10.1
"3935",2007,"Pernambuco","jun",1,"01/01/2007",58.3,0,5.8,25.1
"3936",2008,"Pernambuco","jun",0,"01/01/2008",0,0,3.6,25.9
"3937",2009,"Pernambuco","jun",1,"01/01/2009",0,0,4,14.7
"3938",2010,"Pernambuco","jun",1,"01/01/2010",0,0,3.6,19.4
"3939",2011,"Pernambuco","jun",4,"01/01/2011",0,0,4.5,16.6
"3940",2012,"Pernambuco","jun",12,"01/01/2012",0,0,3.1,15.4
"3941",2013,"Pernambuco","jun",12,"01/01/2013",10.02,0,2.2,25.5
"3942",2014,"Pernambuco","jun",3,"01/01/2014",0,0,3.1,13.7
"3943",2015,"Pernambuco","jun",3,"01/01/2015",11.06,0,7.6,4.6
"3944",2016,"Pernambuco","jun",4,"01/01/2016",0,0,4.9,16.6
"3945",2017,"Pernambuco","jun",5,"01/01/2017",15.45,0,5.4,19.3
"3946",1998,"Pernambuco","jul",5,"01/01/1998",2.69,0,5.8,16.2
"3947",1999,"Pernambuco","jul",2,"01/01/1999",2.64,0,4.9,21.8
"3948",2000,"Pernambuco","jul",0,"01/01/2000",0,0,3.1,16.8
"3949",2001,"Pernambuco","jul",6,"01/01/2001",3.35,0,7.2,12.4
"3950",2002,"Pernambuco","jul",8,"01/01/2002",196.48,0,6.3,5.8
"3951",2003,"Pernambuco","jul",5,"01/01/2003",0,0,5.4,23.4
"3952",2004,"Pernambuco","jul",13,"01/01/2004",0.36,0,4.5,17.4
"3953",2005,"Pernambuco","jul",1,"01/01/2005",0,0,3.6,10.6
"3954",2006,"Pernambuco","jul",1,"01/01/2006",0,0,3.1,25
"3955",2007,"Pernambuco","jul",3,"01/01/2007",0,0,4,19.1
"3956",2008,"Pernambuco","jul",0,"01/01/2008",49.37,0,6.7,21.2
"3957",2009,"Pernambuco","jul",1,"01/01/2009",11.16,0,3.6,25.9
"3958",2010,"Pernambuco","jul",7,"01/01/2010",13.05,0,4,22.8
"3959",2011,"Pernambuco","jul",2,"01/01/2011",0,0,4,20.6
"3960",2012,"Pernambuco","jul",11,"01/01/2012",6.57,0,4.5,17.1
"3961",2013,"Pernambuco","jul",4,"01/01/2013",4.25,0,4.5,30.6
"3962",2014,"Pernambuco","jul",11,"01/01/2014",0,0,7.6,24.2
"3963",2015,"Pernambuco","jul",13,"01/01/2015",35.88,0,2.2,16.8
"3964",2016,"Pernambuco","jul",17,"01/01/2016",37.71,0,5.4,12.4
"3965",2017,"Pernambuco","jul",2,"01/01/2017",0,0,2.2,19.1
"3966",1998,"Pernambuco","aug",12,"01/01/1998",5.97,0,6.3,5.1
"3967",1999,"Pernambuco","aug",3,"01/01/1999",0,0,6.3,18.2
"3968",2000,"Pernambuco","aug",31,"01/01/2000",5.97,0,5.4,27.7
"3969",2001,"Pernambuco","aug",27,"01/01/2001",0,0,3.6,17.9
"3970",2002,"Pernambuco","aug",37,"01/01/2002",7.31,0,5.8,19.7
"3971",2003,"Pernambuco","aug",26,"01/01/2003",0,0,4.5,21
"3972",2004,"Pernambuco","aug",41,"01/01/2004",3.18,0,3.6,13.2
"3973",2005,"Pernambuco","aug",10,"01/01/2005",12.18,0,1.3,28.2
"3974",2006,"Pernambuco","aug",8,"01/01/2006",0,0,3.6,19.6
"3975",2007,"Pernambuco","aug",20,"01/01/2007",3.07,0,2.2,16.9
"3976",2008,"Pernambuco","aug",2,"01/01/2008",35.88,0,3.1,25.5
"3977",2009,"Pernambuco","aug",10,"01/01/2009",16.33,0,5.4,20.1
"3978",2010,"Pernambuco","aug",29,"01/01/2010",6.36,0,2.2,15.4
"3979",2011,"Pernambuco","aug",27,"01/01/2011",0,0,4.9,17.4
"3980",2012,"Pernambuco","aug",27,"01/01/2012",2.14,0,3.1,21.3
"3981",2013,"Pernambuco","aug",14,"01/01/2013",39.35,0,2.7,25.3
"3982",2014,"Pernambuco","aug",23,"01/01/2014",0,0,2.7,19.3
"3983",2015,"Pernambuco","aug",21,"01/01/2015",0,0,1.8,21.2
"3984",2016,"Pernambuco","aug",42,"01/01/2016",8.02,0,1.8,21.8
"3985",2017,"Pernambuco","aug",20,"01/01/2017",1.09,0,4.9,17.4
"3986",1998,"Pernambuco","sep",177,"01/01/1998",13.7,0,1.8,30.8
"3987",1999,"Pernambuco","sep",64,"01/01/1999",1.56,0,1.3,19.1
"3988",2000,"Pernambuco","sep",130,"01/01/2000",0,0,2.7,20.1
"3989",2001,"Pernambuco","sep",298,"01/01/2001",0,0,4,26.4
"3990",2002,"Pernambuco","sep",374,"01/01/2002",3.07,0,4.9,11.2
"3991",2003,"Pernambuco","sep",510,"01/01/2003",0,0,4.9,22.2
"3992",2004,"Pernambuco","sep",192,"01/01/2004",8.24,0,3.6,24.3
"3993",2005,"Pernambuco","sep",154,"01/01/2005",0,0,3.6,16.7
"3994",2006,"Pernambuco","sep",147,"01/01/2006",0,0,3.1,24.9
"3995",2007,"Pernambuco","sep",164,"01/01/2007",1.72,0,0.9,21.9
"3996",2008,"Pernambuco","sep",92,"01/01/2008",0.68,0,4.9,19.2
"3997",2009,"Pernambuco","sep",164,"01/01/2009",4.42,0,1.8,24
"3998",2010,"Pernambuco","sep",179,"01/01/2010",1.36,0,3.6,16.8
"3999",2011,"Pernambuco","sep",243,"01/01/2011",0,0,4.5,25.5
"4000",2012,"Pernambuco","sep",192,"01/01/2012",17.2,0,3.1,16.2
"4001",2013,"Pernambuco","sep",143,"01/01/2013",30.32,0,2.2,24.3
"4002",2014,"Pernambuco","sep",63,"01/01/2014",0,0,3.6,15.9
"4003",2015,"Pernambuco","sep",116,"01/01/2015",1.09,0,4,9.8
"4004",2016,"Pernambuco","sep",171,"01/01/2016",0,0,7.6,17.6
"4005",2017,"Pernambuco","sep",69,"01/01/2017",7.21,0,5.4,25.4
"4006",1998,"Pernambuco","oct",372,"01/01/1998",12.64,0,3.1,13.4
"4007",1999,"Pernambuco","oct",180,"01/01/1999",0,0,9.4,19
"4008",2000,"Pernambuco","oct",411,"01/01/2000",0,0,2.7,17.8
"4009",2001,"Pernambuco","oct",461,"01/01/2001",0.76,0,7.2,15.2
"4010",2002,"Pernambuco","oct",638,"01/01/2002",36.85,0,5.8,15.8
"4011",2003,"Pernambuco","oct",859,"01/01/2003",0,0,3.6,18.4
"4012",2004,"Pernambuco","oct",545,"01/01/2004",10.01,0,4.9,23.4
"4013",2005,"Pernambuco","oct",408,"01/01/2005",0,0,4,16.2
"4014",2006,"Pernambuco","oct",310,"01/01/2006",11.06,0,3.6,27.2
"4015",2007,"Pernambuco","oct",702,"01/01/2007",0,0,1.8,32.3
"4016",2008,"Pernambuco","oct",274,"01/01/2008",0,0,3.1,21.4
"4017",2009,"Pernambuco","oct",254,"01/01/2009",0,0,2.7,24.3
"4018",2010,"Pernambuco","oct",347,"01/01/2010",0,0,2.2,17.7
"4019",2011,"Pernambuco","oct",461,"01/01/2011",1.61,0,4,18.5
"4020",2012,"Pernambuco","oct",222,"01/01/2012",0,0,2.7,23.3
"4021",2013,"Pernambuco","oct",161,"01/01/2013",0,0,5.4,21
"4022",2014,"Pernambuco","oct",174,"01/01/2014",0,0,5.8,13.7
"4023",2015,"Pernambuco","oct",194,"01/01/2015",0,0,3.1,21.5
"4024",2016,"Pernambuco","oct",319,"01/01/2016",0,0,6.7,16.6
"4025",2017,"Pernambuco","oct",256,"01/01/2017",0,0,3.1,23.3
"4026",1998,"Pernambuco","nov",141,"01/01/1998",0,0,3.1,25.9
"4027",1999,"Pernambuco","nov",41,"01/01/1999",5.8,0,4.5,18.2
"4028",2000,"Pernambuco","nov",64,"01/01/2000",1.19,0,9.4,11
"4029",2001,"Pernambuco","nov",208,"01/01/2001",0,0,2.7,18.9
"4030",2002,"Pernambuco","nov",521,"01/01/2002",0,0,3.6,17.8
"4031",2003,"Pernambuco","nov",560,"01/01/2003",0,0,3.1,15.4
"4032",2004,"Pernambuco","nov",465,"01/01/2004",0,0,4.9,19.3
"4033",2005,"Pernambuco","nov",452,"01/01/2005",2.44,0,3.1,20.8
"4034",2006,"Pernambuco","nov",385,"01/01/2006",0,0,3.1,21.1
"4035",2007,"Pernambuco","nov",359,"01/01/2007",0,0,1.8,26.7
"4036",2008,"Pernambuco","nov",363,"01/01/2008",0,0,4.9,17.2
"4037",2009,"Pernambuco","nov",486,"01/01/2009",0,0,4.5,23.9
"4038",2010,"Pernambuco","nov",831,"01/01/2010",0,0,3.6,24.1
"4039",2011,"Pernambuco","nov",352,"01/01/2011",48.55,0,6.7,12.4
"4040",2012,"Pernambuco","nov",181,"01/01/2012",0,0,6.3,16.4
"4041",2013,"Pernambuco","nov",110,"01/01/2013",0,0,1.8,25.7
"4042",2014,"Pernambuco","nov",111,"01/01/2014",82.75,0,1.8,32.3
"4043",2015,"Pernambuco","nov",315,"01/01/2015",3.3,0,4.5,18.3
"4044",2016,"Pernambuco","nov",191,"01/01/2016",0,0,3.6,14.2
"4045",2017,"Pernambuco","nov",66,"01/01/2017",0.43,0,2.2,8.8
"4046",1998,"Pernambuco","dec",59,"01/01/1998",10.13,0,1.3,18
"4047",1999,"Pernambuco","dec",16,"01/01/1999",64.1,0,4.9,16.1
"4048",2000,"Pernambuco","dec",22,"01/01/2000",54.29,0,2.2,25.1
"4049",2001,"Pernambuco","dec",62,"01/01/2001",0,0,6.3,19.6
"4050",2002,"Pernambuco","dec",259,"01/01/2002",0,0,1.8,17.6
"4051",2003,"Pernambuco","dec",229,"01/01/2003",0,0,3.6,15.9
"4052",2004,"Pernambuco","dec",373,"01/01/2004",6.83,0,5.4,17
"4053",2005,"Pernambuco","dec",191,"01/01/2005",0,0,3.6,19.1
"4054",2006,"Pernambuco","dec",207,"01/01/2006",14.29,0,1.3,27.2
"4055",2007,"Pernambuco","dec",200,"01/01/2007",0,0,1.8,24.6
"4056",2008,"Pernambuco","dec",203,"01/01/2008",2.14,0,7.2,26.8
"4057",2009,"Pernambuco","dec",351,"01/01/2009",1.52,0,2.7,17.7
"4058",2010,"Pernambuco","dec",117,"01/01/2010",2.51,0,0.4,11.5
"4059",2011,"Pernambuco","dec",364,"01/01/2011",2,0,1.3,14.6
"4060",2012,"Pernambuco","dec",108,"01/01/2012",48.55,0,6.3,21.9
"4061",2013,"Pernambuco","dec",141,"01/01/2013",0,0,4.9,10.5
"4062",2014,"Pernambuco","dec",101,"01/01/2014",17.85,0,3.1,23.5
"4063",2015,"Pernambuco","dec",176,"01/01/2015",0.24,0,3.1,18.9
"4064",2016,"Pernambuco","dec",161,"01/01/2016",0,0,5.4,21
"4065",1998,"Piaui","jan",0,"01/01/1998",0,0,3.6,24.1
"4066",1999,"Piaui","jan",21,"01/01/1999",0,0,4.5,17.7
"4067",2000,"Piaui","jan",5,"01/01/2000",3.64,0,6.7,8.2
"4068",2001,"Piaui","jan",29,"01/01/2001",0,0,2.2,23.3
"4069",2002,"Piaui","jan",33,"01/01/2002",0,0,3.6,18.6
"4070",2003,"Piaui","jan",86,"01/01/2003",82.75,0,6.3,10.1
"4071",2004,"Piaui","jan",42,"01/01/2004",0,0,3.1,11.6
"4072",2005,"Piaui","jan",94,"01/01/2005",0,0,5.4,23.8
"4073",2006,"Piaui","jan",133,"01/01/2006",2.53,0,2.7,27.8
"4074",2007,"Piaui","jan",123,"01/01/2007",8.02,0,4,22.2
"4075",2008,"Piaui","jan",61,"01/01/2008",5.83,0,6.7,30.2
"4076",2009,"Piaui","jan",79,"01/01/2009",0,0,4,20.6
"4077",2010,"Piaui","jan",99,"01/01/2010",7.21,0,2.7,18.1
"4078",2011,"Piaui","jan",39,"01/01/2011",0,0,3.6,20.4
"4079",2012,"Piaui","jan",80,"01/01/2012",0,0,2.7,13.2
"4080",2013,"Piaui","jan",72,"01/01/2013",1.63,0,1.3,18.3
"4081",2014,"Piaui","jan",79,"01/01/2014",0.79,0,5.4,15.1
"4082",2015,"Piaui","jan",92,"01/01/2015",30.18,0,4.9,14
"4083",2016,"Piaui","jan",94,"01/01/2016",4.96,0,3.6,23.2
"4084",2017,"Piaui","jan",85,"01/01/2017",0,0,1.8,21.2
"4085",1998,"Piaui","feb",0,"01/01/1998",1.26,0,2.7,15.9
"4086",1999,"Piaui","feb",22,"01/01/1999",0.77,0,1.8,19
"4087",2000,"Piaui","feb",12,"01/01/2000",4.96,0,4.5,30.2
"4088",2001,"Piaui","feb",0,"01/01/2001",0,0,4.9,22.8
"4089",2002,"Piaui","feb",160,"01/01/2002",0,0,2.7,13.4
"4090",2003,"Piaui","feb",3,"01/01/2003",31.72,0,3.1,18.2
"4091",2004,"Piaui","feb",20,"01/01/2004",2.64,0,1.8,25.1
"4092",2005,"Piaui","feb",26,"01/01/2005",0,0,1.8,15.6
"4093",2006,"Piaui","feb",23,"01/01/2006",0,0,1.8,17.4
"4094",2007,"Piaui","feb",11,"01/01/2007",1.23,0,4,21.4
"4095",2008,"Piaui","feb",21,"01/01/2008",1.58,0,3.1,21.5
"4096",2009,"Piaui","feb",19,"01/01/2009",11.19,0,5.8,19.6
"4097",2010,"Piaui","feb",54,"01/01/2010",0,0,5.4,25.3
"4098",2011,"Piaui","feb",11,"01/01/2011",0,0,4.9,15.9
"4099",2012,"Piaui","feb",31,"01/01/2012",0.68,0,1.8,26.3
"4100",2013,"Piaui","feb",68,"01/01/2013",6.61,0,5.4,27.8
"4101",2014,"Piaui","feb",14,"01/01/2014",0,0,2.7,18.9
"4102",2015,"Piaui","feb",38,"01/01/2015",0,0,4.9,23.9
"4103",2016,"Piaui","feb",97,"01/01/2016",0.21,0,4,20.2
"4104",2017,"Piaui","feb",24,"01/01/2017",0,0,5.8,21
"4105",1998,"Piaui","mar",0,"01/01/1998",0,0,4.5,27.4
"4106",1999,"Piaui","mar",4,"01/01/1999",3.32,0,4,22.9
"4107",2000,"Piaui","mar",14,"01/01/2000",0.75,0,1.8,19.4
"4108",2001,"Piaui","mar",2,"01/01/2001",0,0,4,20.2
"4109",2002,"Piaui","mar",63,"01/01/2002",0,0,1.8,17.7
"4110",2003,"Piaui","mar",15,"01/01/2003",0.95,0,5.4,19.1
"4111",2004,"Piaui","mar",27,"01/01/2004",0,0,8,5.1
"4112",2005,"Piaui","mar",13,"01/01/2005",0,0,2.2,18.4
"4113",2006,"Piaui","mar",18,"01/01/2006",0,0,4.5,4.2
"4114",2007,"Piaui","mar",31,"01/01/2007",0,0,2.2,15.4
"4115",2008,"Piaui","mar",4,"01/01/2008",0,0,4.5,15.4
"4116",2009,"Piaui","mar",17,"01/01/2009",2.53,0,2.2,28.9
"4117",2010,"Piaui","mar",47,"01/01/2010",0,0,5.4,21.6
"4118",2011,"Piaui","mar",15,"01/01/2011",0,0,2.2,22.8
"4119",2012,"Piaui","mar",71,"01/01/2012",7.8,0,5.4,18
"4120",2013,"Piaui","mar",14,"01/01/2013",0,0,2.7,22.8
"4121",2014,"Piaui","mar",88,"01/01/2014",0,0,5.8,19
"4122",2015,"Piaui","mar",35,"01/01/2015",212.88,0,6.7,21.1
"4123",2016,"Piaui","mar",53,"01/01/2016",2.03,0,4,14.9
"4124",2017,"Piaui","mar",25,"01/01/2017",8.16,0,2.2,20.1
"4125",1998,"Piaui","apr",0,"01/01/1998",0,0,1.8,27.6
"4126",1999,"Piaui","apr",10,"01/01/1999",0,0,5.4,27.9
"4127",2000,"Piaui","apr",15,"01/01/2000",35.88,0,4,22.8
"4128",2001,"Piaui","apr",1,"01/01/2001",0,0,7.6,21.6
"4129",2002,"Piaui","apr",87,"01/01/2002",2.47,0,3.1,18
"4130",2003,"Piaui","apr",22,"01/01/2003",0,0,3.6,9.8
"4131",2004,"Piaui","apr",10,"01/01/2004",6.83,0,6.3,22.9
"4132",2005,"Piaui","apr",3,"01/01/2005",11.53,0,7.2,12.2
"4133",2006,"Piaui","apr",1,"01/01/2006",0,0,0.9,24.6
"4134",2007,"Piaui","apr",9,"01/01/2007",0.21,0,3.6,19
"4135",2008,"Piaui","apr",7,"01/01/2008",0,0,3.1,18.9
"4136",2009,"Piaui","apr",8,"01/01/2009",0,0,2.7,27.9
"4137",2010,"Piaui","apr",56,"01/01/2010",0,0,3.6,17.4
"4138",2011,"Piaui","apr",16,"01/01/2011",0,0,4.5,19
"4139",2012,"Piaui","apr",119,"01/01/2012",0,0,1.8,19.4
"4140",2013,"Piaui","apr",34,"01/01/2013",9.27,0,2.2,23.4
"4141",2014,"Piaui","apr",63,"01/01/2014",0,0,2.7,19.1
"4142",2015,"Piaui","apr",50,"01/01/2015",0,0,6.7,22.4
"4143",2016,"Piaui","apr",35,"01/01/2016",0,0,3.1,13.1
"4144",2017,"Piaui","apr",25,"01/01/2017",0,0,2.7,10.3
"4145",1998,"Piaui","may",0,"01/01/1998",2.55,0,5.8,19.5
"4146",1999,"Piaui","may",8,"01/01/1999",9.96,0,4.5,5.1
"4147",2000,"Piaui","may",25,"01/01/2000",1.75,0,2.2,25.3
"4148",2001,"Piaui","may",36,"01/01/2001",1.43,0,1.3,23.7
"4149",2002,"Piaui","may",84,"01/01/2002",0,0,5.4,19.7
"4150",2003,"Piaui","may",13,"01/01/2003",20.03,0,5.4,20.4
"4151",2004,"Piaui","may",80,"01/01/2004",0,0,3.6,17.7
"4152",2005,"Piaui","may",22,"01/01/2005",154.88,0,2.2,30.2
"4153",2006,"Piaui","may",0,"01/01/2006",0,0,4,23.8
"4154",2007,"Piaui","may",52,"01/01/2007",0,0,4,24.2
"4155",2008,"Piaui","may",12,"01/01/2008",0.68,0,3.1,17.4
"4156",2009,"Piaui","may",12,"01/01/2009",0.21,0,4,17.9
"4157",2010,"Piaui","may",231,"01/01/2010",1.63,0,3.1,29.2
"4158",2011,"Piaui","may",77,"01/01/2011",0,0,4.5,11.6
"4159",2012,"Piaui","may",334,"01/01/2012",0,0,3.1,19.7
"4160",2013,"Piaui","may",40,"01/01/2013",2.35,0,3.6,24.8
"4161",2014,"Piaui","may",138,"01/01/2014",1.75,0,6.3,11
"4162",2015,"Piaui","may",66,"01/01/2015",5.97,0,5.4,19.4
"4163",2016,"Piaui","may",60,"01/01/2016",9.27,0,4.5,19.1
"4164",2017,"Piaui","may",36,"01/01/2017",11.06,0,4.9,18.1
"4165",1998,"Piaui","jun",46,"01/01/1998",0,0,1.3,8
"4166",1999,"Piaui","jun",47,"01/01/1999",0,0,5.8,17.9
"4167",2000,"Piaui","jun",18,"01/01/2000",0,0,3.1,18.2
"4168",2001,"Piaui","jun",87,"01/01/2001",5.55,0,3.6,25.7
"4169",2002,"Piaui","jun",161,"01/01/2002",0,0,5.4,11.3
"4170",2003,"Piaui","jun",88,"01/01/2003",0,0,4.5,23.8
"4171",2004,"Piaui","jun",239,"01/01/2004",0,0,4,25.5
"4172",2005,"Piaui","jun",171,"01/01/2005",3.35,0,2.7,16.6
"4173",2006,"Piaui","jun",40,"01/01/2006",3.71,0,4.5,20.2
"4174",2007,"Piaui","jun",303,"01/01/2007",0,0,3.1,14.2
"4175",2008,"Piaui","jun",33,"01/01/2008",58.3,0,5.4,24.2
"4176",2009,"Piaui","jun",56,"01/01/2009",5.18,0,3.1,19.3
"4177",2010,"Piaui","jun",208,"01/01/2010",4.88,0,1.8,17
"4178",2011,"Piaui","jun",462,"01/01/2011",82.75,0,4.9,15.4
"4179",2012,"Piaui","jun",834,"01/01/2012",2.55,0,3.6,24.2
"4180",2013,"Piaui","jun",263,"01/01/2013",18.3,0,2.7,5.3
"4181",2014,"Piaui","jun",373,"01/01/2014",0,0,3.1,18.1
"4182",2015,"Piaui","jun",283,"01/01/2015",0,0,4.5,23
"4183",2016,"Piaui","jun",153,"01/01/2016",0,0,2.7,19.2
"4184",2017,"Piaui","jun",193,"01/01/2017",0,0,5.4,5.2
"4185",1998,"Piaui","jul",189,"01/01/1998",0,0,3.1,13.4
"4186",1999,"Piaui","jul",123,"01/01/1999",3.93,0,4.9,21.3
"4187",2000,"Piaui","jul",75,"01/01/2000",0,0,3.6,17.2
"4188",2001,"Piaui","jul",337,"01/01/2001",1.47,0,4.9,22.5
"4189",2002,"Piaui","jul",534,"01/01/2002",0,0,2.2,26.8
"4190",2003,"Piaui","jul",407,"01/01/2003",8.24,0,7.6,16.6
"4191",2004,"Piaui","jul",564,"01/01/2004",11.22,0,4.9,24.3
"4192",2005,"Piaui","jul",445,"01/01/2005",71.3,0,2.2,27.8
"4193",2006,"Piaui","jul",150,"01/01/2006",3.35,0,5.8,18.3
"4194",2007,"Piaui","jul",919,"01/01/2007",0,0,2.2,17.2
"4195",2008,"Piaui","jul",97,"01/01/2008",8.24,0,2.2,17.1
"4196",2009,"Piaui","jul",302,"01/01/2009",0,0,3.1,21.7
"4197",2010,"Piaui","jul",1.696,"01/01/2010",3.33,0,1.8,23.1
"4198",2011,"Piaui","jul",864,"01/01/2011",0,0,4.9,17.4
"4199",2012,"Piaui","jul",1.755,"01/01/2012",0,0,2.7,23.9
"4200",2013,"Piaui","jul",361,"01/01/2013",20.03,0,3.1,20.7
"4201",2014,"Piaui","jul",1.177,"01/01/2014",11.16,0,4,16.8
"4202",2015,"Piaui","jul",690,"01/01/2015",12.18,0,4,27.9
"4203",2016,"Piaui","jul",754,"01/01/2016",0,0,2.7,28.7
"4204",2017,"Piaui","jul",643,"01/01/2017",17.2,0,3.1,18.2
"4205",1998,"Piaui","aug",711,"01/01/1998",20.03,0,6.3,11
"4206",1999,"Piaui","aug",499,"01/01/1999",3.95,0,1.8,25.3
"4207",2000,"Piaui","aug",415,"01/01/2000",3.63,0,2.7,23
"4208",2001,"Piaui","aug",1.133,"01/01/2001",0,0,1.8,22.8
"4209",2002,"Piaui","aug",2.28,"01/01/2002",35.88,0,3.1,20.8
"4210",2003,"Piaui","aug",864,"01/01/2003",0,0,5.4,19.7
"4211",2004,"Piaui","aug",1.002,"01/01/2004",0,0,2.7,26.4
"4212",2005,"Piaui","aug",943,"01/01/2005",43.32,0,4.5,19.2
"4213",2006,"Piaui","aug",911,"01/01/2006",3.93,0,4.5,24.6
"4214",2007,"Piaui","aug",3.551,"01/01/2007",18.3,0,5.8,24.9
"4215",2008,"Piaui","aug",290,"01/01/2008",0,0,6.7,14.2
"4216",2009,"Piaui","aug",790,"01/01/2009",0,0,2.7,17.3
"4217",2010,"Piaui","aug",4.035,"01/01/2010",10.34,0,0.9,22.9
"4218",2011,"Piaui","aug",1.958,"01/01/2011",3.09,0,2.2,22.3
"4219",2012,"Piaui","aug",3.614,"01/01/2012",8,0,2.2,18.8
"4220",2013,"Piaui","aug",1.015,"01/01/2013",15.45,0,7.2,25.3
"4221",2014,"Piaui","aug",2.265,"01/01/2014",0,0,1.8,18.2
"4222",2015,"Piaui","aug",2.057,"01/01/2015",0,0,3.1,10.3
"4223",2016,"Piaui","aug",1.647,"01/01/2016",11.53,0,4.5,17.6
"4224",2017,"Piaui","aug",1.572,"01/01/2017",0,0,5.4,24.1
"4225",1998,"Piaui","sep",1.991,"01/01/1998",0,0,5.8,11.2
"4226",1999,"Piaui","sep",872,"01/01/1999",0,0,2.7,10.5
"4227",2000,"Piaui","sep",1.099,"01/01/2000",10.34,0,8,19
"4228",2001,"Piaui","sep",2.401,"01/01/2001",0,0,6.7,10.2
"4229",2002,"Piaui","sep",2.475,"01/01/2002",0,0,4,13.8
"4230",2003,"Piaui","sep",3.399,"01/01/2003",0,0,4,10.6
"4231",2004,"Piaui","sep",2.662,"01/01/2004",0,0,8.5,18.5
"4232",2005,"Piaui","sep",3.136,"01/01/2005",1.76,0,5.8,18.6
"4233",2006,"Piaui","sep",1.618,"01/01/2006",1.52,0,2.2,20.2
"4234",2007,"Piaui","sep",4.078,"01/01/2007",1.56,0,2.2,13.8
"4235",2008,"Piaui","sep",1.472,"01/01/2008",27.35,0,5.4,11.5
"4236",2009,"Piaui","sep",1.709,"01/01/2009",0,0,5.8,17.4
"4237",2010,"Piaui","sep",5.392,"01/01/2010",7.8,0,4.5,14
"4238",2011,"Piaui","sep",4.402,"01/01/2011",15.64,0,9.4,12.4
"4239",2012,"Piaui","sep",4.479,"01/01/2012",15.64,0,8,15.6
"4240",2013,"Piaui","sep",2.311,"01/01/2013",0,0,4,16.8
"4241",2014,"Piaui","sep",2.536,"01/01/2014",0,0,7.6,26.4
"4242",2015,"Piaui","sep",5.828,"01/01/2015",0,0,5.4,30.2
"4243",2016,"Piaui","sep",1.394,"01/01/2016",0,0,4.9,17.3
"4244",2017,"Piaui","sep",3.422,"01/01/2017",0.95,0,1.3,28
"4245",1998,"Piaui","oct",2.586,"01/01/1998",0,0,1.3,25
"4246",1999,"Piaui","oct",1.438,"01/01/1999",9.41,0,7.6,21.2
"4247",2000,"Piaui","oct",2.558,"01/01/2000",0,0,4.9,16.8
"4248",2001,"Piaui","oct",3.742,"01/01/2001",1.12,0,2.2,14.7
"4249",2002,"Piaui","oct",2.757,"01/01/2002",0,0,4.9,19.3
"4250",2003,"Piaui","oct",2.332,"01/01/2003",0,0,3.6,25.6
"4251",2004,"Piaui","oct",2.144,"01/01/2004",71.3,0,2.2,25.6
"4252",2005,"Piaui","oct",3.263,"01/01/2005",6.43,0,3.1,20.8
"4253",2006,"Piaui","oct",1.443,"01/01/2006",0,0,2.7,2.2
"4254",2007,"Piaui","oct",2.331,"01/01/2007",0,0,7.6,11.2
"4255",2008,"Piaui","oct",1.83,"01/01/2008",2.14,0,2.7,20.7
"4256",2009,"Piaui","oct",913,"01/01/2009",8.12,0,3.6,23.8
"4257",2010,"Piaui","oct",3.863,"01/01/2010",3.52,0,3.1,23.1
"4258",2011,"Piaui","oct",1.484,"01/01/2011",0.43,0,5.4,23.8
"4259",2012,"Piaui","oct",2.506,"01/01/2012",12.1,0,2.2,19.3
"4260",2013,"Piaui","oct",1.269,"01/01/2013",5.55,0,2.2,18.2
