"","year","state","month","number","date"
"4031",2003,"Pernambuco","nov",560,"2003-01-01"
"4032",2004,"Pernambuco","nov",465,"2004-01-01"
"4033",2005,"Pernambuco","nov",452,"2005-01-01"
"4034",2006,"Pernambuco","nov",385,"2006-01-01"
"4035",2007,"Pernambuco","nov",359,"2007-01-01"
"4036",2008,"Pernambuco","nov",363,"2008-01-01"
"4037",2009,"Pernambuco","nov",486,"2009-01-01"
"4038",2010,"Pernambuco","nov",831,"2010-01-01"
"4039",2011,"Pernambuco","nov",352,"2011-01-01"
"4040",2012,"Pernambuco","nov",181,"2012-01-01"
"4041",2013,"Pernambuco","nov",110,"2013-01-01"
"4042",2014,"Pernambuco","nov",111,"2014-01-01"
"4043",2015,"Pernambuco","nov",315,"2015-01-01"
"4044",2016,"Pernambuco","nov",191,"2016-01-01"
"4045",2017,"Pernambuco","nov",66,"2017-01-01"
"4046",1998,"Pernambuco","dec",59,"1998-01-01"
"4047",1999,"Pernambuco","dec",16,"1999-01-01"
"4048",2000,"Pernambuco","dec",22,"2000-01-01"
"4049",2001,"Pernambuco","dec",62,"2001-01-01"
"4050",2002,"Pernambuco","dec",259,"2002-01-01"
"4051",2003,"Pernambuco","dec",229,"2003-01-01"
"4052",2004,"Pernambuco","dec",373,"2004-01-01"
"4053",2005,"Pernambuco","dec",191,"2005-01-01"
"4054",2006,"Pernambuco","dec",207,"2006-01-01"
"4055",2007,"Pernambuco","dec",200,"2007-01-01"
"4056",2008,"Pernambuco","dec",203,"2008-01-01"
"4057",2009,"Pernambuco","dec",351,"2009-01-01"
"4058",2010,"Pernambuco","dec",117,"2010-01-01"
"4059",2011,"Pernambuco","dec",364,"2011-01-01"
"4060",2012,"Pernambuco","dec",108,"2012-01-01"
"4061",2013,"Pernambuco","dec",141,"2013-01-01"
"4062",2014,"Pernambuco","dec",101,"2014-01-01"
"4063",2015,"Pernambuco","dec",176,"2015-01-01"
"4064",2016,"Pernambuco","dec",161,"2016-01-01"
"4065",1998,"Piaui","jan",0,"1998-01-01"
"4066",1999,"Piaui","jan",21,"1999-01-01"
"4067",2000,"Piaui","jan",5,"2000-01-01"
"4068",2001,"Piaui","jan",29,"2001-01-01"
"4069",2002,"Piaui","jan",33,"2002-01-01"
"4070",2003,"Piaui","jan",86,"2003-01-01"
"4071",2004,"Piaui","jan",42,"2004-01-01"
"4072",2005,"Piaui","jan",94,"2005-01-01"
"4073",2006,"Piaui","jan",133,"2006-01-01"
"4074",2007,"Piaui","jan",123,"2007-01-01"
"4075",2008,"Piaui","jan",61,"2008-01-01"
"4076",2009,"Piaui","jan",79,"2009-01-01"
"4077",2010,"Piaui","jan",99,"2010-01-01"
"4078",2011,"Piaui","jan",39,"2011-01-01"
"4079",2012,"Piaui","jan",80,"2012-01-01"
"4080",2013,"Piaui","jan",72,"2013-01-01"
"4081",2014,"Piaui","jan",79,"2014-01-01"
"4082",2015,"Piaui","jan",92,"2015-01-01"
"4083",2016,"Piaui","jan",94,"2016-01-01"
"4084",2017,"Piaui","jan",85,"2017-01-01"
"4085",1998,"Piaui","feb",0,"1998-01-01"
"4086",1999,"Piaui","feb",22,"1999-01-01"
"4087",2000,"Piaui","feb",12,"2000-01-01"
"4088",2001,"Piaui","feb",0,"2001-01-01"
"4089",2002,"Piaui","feb",160,"2002-01-01"
"4090",2003,"Piaui","feb",3,"2003-01-01"
"4091",2004,"Piaui","feb",20,"2004-01-01"
"4092",2005,"Piaui","feb",26,"2005-01-01"
"4093",2006,"Piaui","feb",23,"2006-01-01"
"4094",2007,"Piaui","feb",11,"2007-01-01"
"4095",2008,"Piaui","feb",21,"2008-01-01"
"4096",2009,"Piaui","feb",19,"2009-01-01"
"4097",2010,"Piaui","feb",54,"2010-01-01"
"4098",2011,"Piaui","feb",11,"2011-01-01"
"4099",2012,"Piaui","feb",31,"2012-01-01"
"4100",2013,"Piaui","feb",68,"2013-01-01"
"4101",2014,"Piaui","feb",14,"2014-01-01"
"4102",2015,"Piaui","feb",38,"2015-01-01"
"4103",2016,"Piaui","feb",97,"2016-01-01"
"4104",2017,"Piaui","feb",24,"2017-01-01"
"4105",1998,"Piaui","mar",0,"1998-01-01"
"4106",1999,"Piaui","mar",4,"1999-01-01"
"4107",2000,"Piaui","mar",14,"2000-01-01"
"4108",2001,"Piaui","mar",2,"2001-01-01"
"4109",2002,"Piaui","mar",63,"2002-01-01"
"4110",2003,"Piaui","mar",15,"2003-01-01"
"4111",2004,"Piaui","mar",27,"2004-01-01"
"4112",2005,"Piaui","mar",13,"2005-01-01"
"4113",2006,"Piaui","mar",18,"2006-01-01"
"4114",2007,"Piaui","mar",31,"2007-01-01"
"4115",2008,"Piaui","mar",4,"2008-01-01"
"4116",2009,"Piaui","mar",17,"2009-01-01"
"4117",2010,"Piaui","mar",47,"2010-01-01"
"4118",2011,"Piaui","mar",15,"2011-01-01"
"4119",2012,"Piaui","mar",71,"2012-01-01"
"4120",2013,"Piaui","mar",14,"2013-01-01"
"4121",2014,"Piaui","mar",88,"2014-01-01"
"4122",2015,"Piaui","mar",35,"2015-01-01"
"4123",2016,"Piaui","mar",53,"2016-01-01"
"4124",2017,"Piaui","mar",25,"2017-01-01"
"4125",1998,"Piaui","apr",0,"1998-01-01"
"4126",1999,"Piaui","apr",10,"1999-01-01"
"4127",2000,"Piaui","apr",15,"2000-01-01"
"4128",2001,"Piaui","apr",1,"2001-01-01"
"4129",2002,"Piaui","apr",87,"2002-01-01"
"4130",2003,"Piaui","apr",22,"2003-01-01"
"4131",2004,"Piaui","apr",10,"2004-01-01"
"4132",2005,"Piaui","apr",3,"2005-01-01"
"4133",2006,"Piaui","apr",1,"2006-01-01"
"4134",2007,"Piaui","apr",9,"2007-01-01"
"4135",2008,"Piaui","apr",7,"2008-01-01"
"4136",2009,"Piaui","apr",8,"2009-01-01"
"4137",2010,"Piaui","apr",56,"2010-01-01"
"4138",2011,"Piaui","apr",16,"2011-01-01"
"4139",2012,"Piaui","apr",119,"2012-01-01"
"4140",2013,"Piaui","apr",34,"2013-01-01"
"4141",2014,"Piaui","apr",63,"2014-01-01"
"4142",2015,"Piaui","apr",50,"2015-01-01"
"4143",2016,"Piaui","apr",35,"2016-01-01"
"4144",2017,"Piaui","apr",25,"2017-01-01"
"4145",1998,"Piaui","may",0,"1998-01-01"
"4146",1999,"Piaui","may",8,"1999-01-01"
"4147",2000,"Piaui","may",25,"2000-01-01"
"4148",2001,"Piaui","may",36,"2001-01-01"
"4149",2002,"Piaui","may",84,"2002-01-01"
"4150",2003,"Piaui","may",13,"2003-01-01"
"4151",2004,"Piaui","may",80,"2004-01-01"
"4152",2005,"Piaui","may",22,"2005-01-01"
"4153",2006,"Piaui","may",0,"2006-01-01"
"4154",2007,"Piaui","may",52,"2007-01-01"
"4155",2008,"Piaui","may",12,"2008-01-01"
"4156",2009,"Piaui","may",12,"2009-01-01"
"4157",2010,"Piaui","may",231,"2010-01-01"
"4158",2011,"Piaui","may",77,"2011-01-01"
"4159",2012,"Piaui","may",334,"2012-01-01"
"4160",2013,"Piaui","may",40,"2013-01-01"
"4161",2014,"Piaui","may",138,"2014-01-01"
"4162",2015,"Piaui","may",66,"2015-01-01"
"4163",2016,"Piaui","may",60,"2016-01-01"
"4164",2017,"Piaui","may",36,"2017-01-01"
"4165",1998,"Piaui","jun",46,"1998-01-01"
"4166",1999,"Piaui","jun",47,"1999-01-01"
"4167",2000,"Piaui","jun",18,"2000-01-01"
"4168",2001,"Piaui","jun",87,"2001-01-01"
"4169",2002,"Piaui","jun",161,"2002-01-01"
"4170",2003,"Piaui","jun",88,"2003-01-01"
"4171",2004,"Piaui","jun",239,"2004-01-01"
"4172",2005,"Piaui","jun",171,"2005-01-01"
"4173",2006,"Piaui","jun",40,"2006-01-01"
"4174",2007,"Piaui","jun",303,"2007-01-01"
"4175",2008,"Piaui","jun",33,"2008-01-01"
"4176",2009,"Piaui","jun",56,"2009-01-01"
"4177",2010,"Piaui","jun",208,"2010-01-01"
"4178",2011,"Piaui","jun",462,"2011-01-01"
"4179",2012,"Piaui","jun",834,"2012-01-01"
"4180",2013,"Piaui","jun",263,"2013-01-01"
"4181",2014,"Piaui","jun",373,"2014-01-01"
"4182",2015,"Piaui","jun",283,"2015-01-01"
"4183",2016,"Piaui","jun",153,"2016-01-01"
"4184",2017,"Piaui","jun",193,"2017-01-01"
"4185",1998,"Piaui","jul",189,"1998-01-01"
"4186",1999,"Piaui","jul",123,"1999-01-01"
"4187",2000,"Piaui","jul",75,"2000-01-01"
"4188",2001,"Piaui","jul",337,"2001-01-01"
"4189",2002,"Piaui","jul",534,"2002-01-01"
"4190",2003,"Piaui","jul",407,"2003-01-01"
"4191",2004,"Piaui","jul",564,"2004-01-01"
"4192",2005,"Piaui","jul",445,"2005-01-01"
"4193",2006,"Piaui","jul",150,"2006-01-01"
"4194",2007,"Piaui","jul",919,"2007-01-01"
"4195",2008,"Piaui","jul",97,"2008-01-01"
"4196",2009,"Piaui","jul",302,"2009-01-01"
"4197",2010,"Piaui","jul",1.696,"2010-01-01"
"4198",2011,"Piaui","jul",864,"2011-01-01"
"4199",2012,"Piaui","jul",1.755,"2012-01-01"
"4200",2013,"Piaui","jul",361,"2013-01-01"
"4201",2014,"Piaui","jul",1.177,"2014-01-01"
"4202",2015,"Piaui","jul",690,"2015-01-01"
"4203",2016,"Piaui","jul",754,"2016-01-01"
"4204",2017,"Piaui","jul",643,"2017-01-01"
"4205",1998,"Piaui","aug",711,"1998-01-01"
"4206",1999,"Piaui","aug",499,"1999-01-01"
"4207",2000,"Piaui","aug",415,"2000-01-01"
"4208",2001,"Piaui","aug",1.133,"2001-01-01"
"4209",2002,"Piaui","aug",2.28,"2002-01-01"
"4210",2003,"Piaui","aug",864,"2003-01-01"
"4211",2004,"Piaui","aug",1.002,"2004-01-01"
"4212",2005,"Piaui","aug",943,"2005-01-01"
"4213",2006,"Piaui","aug",911,"2006-01-01"
"4214",2007,"Piaui","aug",3.551,"2007-01-01"
"4215",2008,"Piaui","aug",290,"2008-01-01"
"4216",2009,"Piaui","aug",790,"2009-01-01"
"4217",2010,"Piaui","aug",4.035,"2010-01-01"
"4218",2011,"Piaui","aug",1.958,"2011-01-01"
"4219",2012,"Piaui","aug",3.614,"2012-01-01"
"4220",2013,"Piaui","aug",1.015,"2013-01-01"
"4221",2014,"Piaui","aug",2.265,"2014-01-01"
"4222",2015,"Piaui","aug",2.057,"2015-01-01"
"4223",2016,"Piaui","aug",1.647,"2016-01-01"
"4224",2017,"Piaui","aug",1.572,"2017-01-01"
"4225",1998,"Piaui","sep",1.991,"1998-01-01"
"4226",1999,"Piaui","sep",872,"1999-01-01"
"4227",2000,"Piaui","sep",1.099,"2000-01-01"
"4228",2001,"Piaui","sep",2.401,"2001-01-01"
"4229",2002,"Piaui","sep",2.475,"2002-01-01"
"4230",2003,"Piaui","sep",3.399,"2003-01-01"
"4231",2004,"Piaui","sep",2.662,"2004-01-01"
"4232",2005,"Piaui","sep",3.136,"2005-01-01"
"4233",2006,"Piaui","sep",1.618,"2006-01-01"
"4234",2007,"Piaui","sep",4.078,"2007-01-01"
"4235",2008,"Piaui","sep",1.472,"2008-01-01"
"4236",2009,"Piaui","sep",1.709,"2009-01-01"
"4237",2010,"Piaui","sep",5.392,"2010-01-01"
"4238",2011,"Piaui","sep",4.402,"2011-01-01"
"4239",2012,"Piaui","sep",4.479,"2012-01-01"
"4240",2013,"Piaui","sep",2.311,"2013-01-01"
"4241",2014,"Piaui","sep",2.536,"2014-01-01"
"4242",2015,"Piaui","sep",5.828,"2015-01-01"
"4243",2016,"Piaui","sep",1.394,"2016-01-01"
"4244",2017,"Piaui","sep",3.422,"2017-01-01"
"4245",1998,"Piaui","oct",2.586,"1998-01-01"
"4246",1999,"Piaui","oct",1.438,"1999-01-01"
"4247",2000,"Piaui","oct",2.558,"2000-01-01"
"4248",2001,"Piaui","oct",3.742,"2001-01-01"
"4249",2002,"Piaui","oct",2.757,"2002-01-01"
"4250",2003,"Piaui","oct",2.332,"2003-01-01"
"4251",2004,"Piaui","oct",2.144,"2004-01-01"
"4252",2005,"Piaui","oct",3.263,"2005-01-01"
"4253",2006,"Piaui","oct",1.443,"2006-01-01"
"4254",2007,"Piaui","oct",2.331,"2007-01-01"
"4255",2008,"Piaui","oct",1.83,"2008-01-01"
"4256",2009,"Piaui","oct",913,"2009-01-01"
"4257",2010,"Piaui","oct",3.863,"2010-01-01"
"4258",2011,"Piaui","oct",1.484,"2011-01-01"
"4259",2012,"Piaui","oct",2.506,"2012-01-01"
"4260",2013,"Piaui","oct",1.269,"2013-01-01"
"4261",2014,"Piaui","oct",1.788,"2014-01-01"
"4262",2015,"Piaui","oct",4.068,"2015-01-01"
"4263",2016,"Piaui","oct",2.598,"2016-01-01"
"4264",2017,"Piaui","oct",3.004,"2017-01-01"
"4265",1998,"Piaui","nov",424,"1998-01-01"
"4266",1999,"Piaui","nov",334,"1999-01-01"
"4267",2000,"Piaui","nov",450,"2000-01-01"
"4268",2001,"Piaui","nov",1.484,"2001-01-01"
"4269",2002,"Piaui","nov",1.174,"2002-01-01"
"4270",2003,"Piaui","nov",1.248,"2003-01-01"
"4271",2004,"Piaui","nov",1.798,"2004-01-01"
"4272",2005,"Piaui","nov",1.599,"2005-01-01"
"4273",2006,"Piaui","nov",740,"2006-01-01"
"4274",2007,"Piaui","nov",939,"2007-01-01"
"4275",2008,"Piaui","nov",594,"2008-01-01"
"4276",2009,"Piaui","nov",1.336,"2009-01-01"
"4277",2010,"Piaui","nov",1.417,"2010-01-01"
"4278",2011,"Piaui","nov",825,"2011-01-01"
"4279",2012,"Piaui","nov",447,"2012-01-01"
"4280",2013,"Piaui","nov",640,"2013-01-01"
"4281",2014,"Piaui","nov",717,"2014-01-01"
"4282",2015,"Piaui","nov",897,"2015-01-01"
"4283",2016,"Piaui","nov",1.126,"2016-01-01"
"4284",2017,"Piaui","nov",449,"2017-01-01"
"4285",1998,"Piaui","dec",119,"1998-01-01"
"4286",1999,"Piaui","dec",74,"1999-01-01"
"4287",2000,"Piaui","dec",79,"2000-01-01"
"4288",2001,"Piaui","dec",230,"2001-01-01"
"4289",2002,"Piaui","dec",373,"2002-01-01"
"4290",2003,"Piaui","dec",459,"2003-01-01"
"4291",2004,"Piaui","dec",788,"2004-01-01"
"4292",2005,"Piaui","dec",486,"2005-01-01"
"4293",2006,"Piaui","dec",339,"2006-01-01"
"4294",2007,"Piaui","dec",317,"2007-01-01"
"4295",2008,"Piaui","dec",329,"2008-01-01"
"4296",2009,"Piaui","dec",570,"2009-01-01"
"4297",2010,"Piaui","dec",357,"2010-01-01"
"4298",2011,"Piaui","dec",362,"2011-01-01"
"4299",2012,"Piaui","dec",334,"2012-01-01"
"4300",2013,"Piaui","dec",468,"2013-01-01"
"4301",2014,"Piaui","dec",346,"2014-01-01"
"4302",2015,"Piaui","dec",626,"2015-01-01"
"4303",2016,"Piaui","dec",374,"2016-01-01"
"4304",1998,"Rio","jan",0,"1998-01-01"
"4305",1999,"Rio","jan",0,"1999-01-01"
"4306",2000,"Rio","jan",0,"2000-01-01"
"4307",2001,"Rio","jan",0,"2001-01-01"
"4308",2002,"Rio","jan",0,"2002-01-01"
"4309",2003,"Rio","jan",0,"2003-01-01"
"4310",2004,"Rio","jan",1,"2004-01-01"
"4311",2005,"Rio","jan",5,"2005-01-01"
"4312",2006,"Rio","jan",12,"2006-01-01"
"4313",2007,"Rio","jan",0,"2007-01-01"
"4314",2008,"Rio","jan",1,"2008-01-01"
"4315",2009,"Rio","jan",3,"2009-01-01"
"4316",2010,"Rio","jan",13,"2010-01-01"
"4317",2011,"Rio","jan",10,"2011-01-01"
"4318",2012,"Rio","jan",12,"2012-01-01"
"4319",2013,"Rio","jan",9,"2013-01-01"
"4320",2014,"Rio","jan",35,"2014-01-01"
"4321",2015,"Rio","jan",97,"2015-01-01"
"4322",2016,"Rio","jan",9,"2016-01-01"
"4323",2017,"Rio","jan",15,"2017-01-01"
"4324",1998,"Rio","feb",0,"1998-01-01"
"4325",1999,"Rio","feb",0,"1999-01-01"
"4326",2000,"Rio","feb",1,"2000-01-01"
"4327",2001,"Rio","feb",3,"2001-01-01"
"4328",2002,"Rio","feb",1,"2002-01-01"
"4329",2003,"Rio","feb",10,"2003-01-01"
"4330",2004,"Rio","feb",8,"2004-01-01"
"4331",2005,"Rio","feb",4,"2005-01-01"
"4332",2006,"Rio","feb",7,"2006-01-01"
"4333",2007,"Rio","feb",15,"2007-01-01"
"4334",2008,"Rio","feb",2,"2008-01-01"
"4335",2009,"Rio","feb",5,"2009-01-01"
"4336",2010,"Rio","feb",73,"2010-01-01"
"4337",2011,"Rio","feb",36,"2011-01-01"
"4338",2012,"Rio","feb",11,"2012-01-01"
"4339",2013,"Rio","feb",12,"2013-01-01"
"4340",2014,"Rio","feb",116,"2014-01-01"
"4341",2015,"Rio","feb",36,"2015-01-01"
"4342",2016,"Rio","feb",16,"2016-01-01"
"4343",2017,"Rio","feb",34,"2017-01-01"
"4344",1998,"Rio","mar",0,"1998-01-01"
"4345",1999,"Rio","mar",0,"1999-01-01"
"4346",2000,"Rio","mar",0,"2000-01-01"
"4347",2001,"Rio","mar",0,"2001-01-01"
"4348",2002,"Rio","mar",1,"2002-01-01"
"4349",2003,"Rio","mar",23,"2003-01-01"
"4350",2004,"Rio","mar",4,"2004-01-01"
"4351",2005,"Rio","mar",7,"2005-01-01"
"4352",2006,"Rio","mar",8,"2006-01-01"
"4353",2007,"Rio","mar",27,"2007-01-01"
"4354",2008,"Rio","mar",2,"2008-01-01"
"4355",2009,"Rio","mar",5,"2009-01-01"
"4356",2010,"Rio","mar",10,"2010-01-01"
"4357",2011,"Rio","mar",7,"2011-01-01"
"4358",2012,"Rio","mar",20,"2012-01-01"
"4359",2013,"Rio","mar",9,"2013-01-01"
"4360",2014,"Rio","mar",38,"2014-01-01"
"4361",2015,"Rio","mar",23,"2015-01-01"
"4362",2016,"Rio","mar",16,"2016-01-01"
"4363",2017,"Rio","mar",10,"2017-01-01"
"4364",1998,"Rio","apr",0,"1998-01-01"
"4365",1999,"Rio","apr",1,"1999-01-01"
"4366",2000,"Rio","apr",2,"2000-01-01"
"4367",2001,"Rio","apr",2,"2001-01-01"
"4368",2002,"Rio","apr",8,"2002-01-01"
"4369",2003,"Rio","apr",11,"2003-01-01"
"4370",2004,"Rio","apr",3,"2004-01-01"
"4371",2005,"Rio","apr",1,"2005-01-01"
"4372",2006,"Rio","apr",8,"2006-01-01"
"4373",2007,"Rio","apr",9,"2007-01-01"
"4374",2008,"Rio","apr",2,"2008-01-01"
"4375",2009,"Rio","apr",1,"2009-01-01"
"4376",2010,"Rio","apr",10,"2010-01-01"
"4377",2011,"Rio","apr",12,"2011-01-01"
"4378",2012,"Rio","apr",12,"2012-01-01"
"4379",2013,"Rio","apr",9,"2013-01-01"
"4380",2014,"Rio","apr",25,"2014-01-01"
"4381",2015,"Rio","apr",24,"2015-01-01"
"4382",2016,"Rio","apr",45,"2016-01-01"
"4383",2017,"Rio","apr",12,"2017-01-01"
"4384",1998,"Rio","may",0,"1998-01-01"
"4385",1999,"Rio","may",7,"1999-01-01"
"4386",2000,"Rio","may",5,"2000-01-01"
"4387",2001,"Rio","may",4,"2001-01-01"
"4388",2002,"Rio","may",4,"2002-01-01"
"4389",2003,"Rio","may",1,"2003-01-01"
"4390",2004,"Rio","may",0,"2004-01-01"
"4391",2005,"Rio","may",11,"2005-01-01"
"4392",2006,"Rio","may",4,"2006-01-01"
"4393",2007,"Rio","may",2,"2007-01-01"
"4394",2008,"Rio","may",0,"2008-01-01"
"4395",2009,"Rio","may",37,"2009-01-01"
"4396",2010,"Rio","may",6,"2010-01-01"
"4397",2011,"Rio","may",17,"2011-01-01"
"4398",2012,"Rio","may",18,"2012-01-01"
"4399",2013,"Rio","may",16,"2013-01-01"
"4400",2014,"Rio","may",20,"2014-01-01"
"4401",2015,"Rio","may",21,"2015-01-01"
"4402",2016,"Rio","may",30,"2016-01-01"
"4403",2017,"Rio","may",15,"2017-01-01"
"4404",1998,"Rio","jun",3,"1998-01-01"
"4405",1999,"Rio","jun",8,"1999-01-01"
"4406",2000,"Rio","jun",14,"2000-01-01"
"4407",2001,"Rio","jun",13,"2001-01-01"
"4408",2002,"Rio","jun",13,"2002-01-01"
"4409",2003,"Rio","jun",13,"2003-01-01"
"4410",2004,"Rio","jun",19,"2004-01-01"
"4411",2005,"Rio","jun",16,"2005-01-01"
"4412",2006,"Rio","jun",19,"2006-01-01"
"4413",2007,"Rio","jun",3,"2007-01-01"
"4414",2008,"Rio","jun",4,"2008-01-01"
"4415",2009,"Rio","jun",33,"2009-01-01"
"4416",2010,"Rio","jun",7,"2010-01-01"
"4417",2011,"Rio","jun",33,"2011-01-01"
"4418",2012,"Rio","jun",14,"2012-01-01"
"4419",2013,"Rio","jun",17,"2013-01-01"
"4420",2014,"Rio","jun",54,"2014-01-01"
"4421",2015,"Rio","jun",33,"2015-01-01"
"4422",2016,"Rio","jun",37,"2016-01-01"
"4423",2017,"Rio","jun",68,"2017-01-01"
"4424",1998,"Rio","jul",21,"1998-01-01"
"4425",1999,"Rio","jul",14,"1999-01-01"
"4426",2000,"Rio","jul",22,"2000-01-01"
"4427",2001,"Rio","jul",57,"2001-01-01"
"4428",2002,"Rio","jul",17,"2002-01-01"
"4429",2003,"Rio","jul",42,"2003-01-01"
"4430",2004,"Rio","jul",23,"2004-01-01"
"4431",2005,"Rio","jul",20,"2005-01-01"
"4432",2006,"Rio","jul",54,"2006-01-01"
"4433",2007,"Rio","jul",15,"2007-01-01"
"4434",2008,"Rio","jul",14,"2008-01-01"
"4435",2009,"Rio","jul",56,"2009-01-01"
"4436",2010,"Rio","jul",55,"2010-01-01"
"4437",2011,"Rio","jul",121,"2011-01-01"
"4438",2012,"Rio","jul",50,"2012-01-01"
"4439",2013,"Rio","jul",58,"2013-01-01"
"4440",2014,"Rio","jul",62,"2014-01-01"
"4441",2015,"Rio","jul",74,"2015-01-01"
"4442",2016,"Rio","jul",131,"2016-01-01"
"4443",2017,"Rio","jul",70,"2017-01-01"
"4444",1998,"Rio","aug",21,"1998-01-01"
"4445",1999,"Rio","aug",88,"1999-01-01"
"4446",2000,"Rio","aug",34,"2000-01-01"
"4447",2001,"Rio","aug",129,"2001-01-01"
"4448",2002,"Rio","aug",184,"2002-01-01"
"4449",2003,"Rio","aug",191,"2003-01-01"
"4450",2004,"Rio","aug",74,"2004-01-01"
"4451",2005,"Rio","aug",98,"2005-01-01"
"4452",2006,"Rio","aug",79,"2006-01-01"
"4453",2007,"Rio","aug",189,"2007-01-01"
"4454",2008,"Rio","aug",19,"2008-01-01"
"4455",2009,"Rio","aug",91,"2009-01-01"
"4456",2010,"Rio","aug",316,"2010-01-01"
"4457",2011,"Rio","aug",250,"2011-01-01"
"4458",2012,"Rio","aug",72,"2012-01-01"
"4459",2013,"Rio","aug",74,"2013-01-01"
"4460",2014,"Rio","aug",199,"2014-01-01"
"4461",2015,"Rio","aug",158,"2015-01-01"
"4462",2016,"Rio","aug",241,"2016-01-01"
"4463",2017,"Rio","aug",164,"2017-01-01"
"4464",1998,"Rio","sep",44,"1998-01-01"
"4465",1999,"Rio","sep",192,"1999-01-01"
"4466",2000,"Rio","sep",16,"2000-01-01"
"4467",2001,"Rio","sep",60,"2001-01-01"
"4468",2002,"Rio","sep",45,"2002-01-01"
"4469",2003,"Rio","sep",166,"2003-01-01"
"4470",2004,"Rio","sep",205,"2004-01-01"
"4471",2005,"Rio","sep",46,"2005-01-01"
"4472",2006,"Rio","sep",197,"2006-01-01"
"4473",2007,"Rio","sep",223,"2007-01-01"
"4474",2008,"Rio","sep",132,"2008-01-01"
"4475",2009,"Rio","sep",90,"2009-01-01"
"4476",2010,"Rio","sep",353,"2010-01-01"
"4477",2011,"Rio","sep",510,"2011-01-01"
"4478",2012,"Rio","sep",172,"2012-01-01"
"4479",2013,"Rio","sep",117,"2013-01-01"
"4480",2014,"Rio","sep",318,"2014-01-01"
"4481",2015,"Rio","sep",85,"2015-01-01"
"4482",2016,"Rio","sep",195,"2016-01-01"
"4483",2017,"Rio","sep",728,"2017-01-01"
"4484",1998,"Rio","oct",6,"1998-01-01"
"4485",1999,"Rio","oct",30,"1999-01-01"
"4486",2000,"Rio","oct",25,"2000-01-01"
"4487",2001,"Rio","oct",33,"2001-01-01"
"4488",2002,"Rio","oct",313,"2002-01-01"
"4489",2003,"Rio","oct",81,"2003-01-01"
"4490",2004,"Rio","oct",26,"2004-01-01"
"4491",2005,"Rio","oct",116,"2005-01-01"
"4492",2006,"Rio","oct",12,"2006-01-01"
"4493",2007,"Rio","oct",137,"2007-01-01"
"4494",2008,"Rio","oct",42,"2008-01-01"
"4495",2009,"Rio","oct",18,"2009-01-01"
"4496",2010,"Rio","oct",35,"2010-01-01"
"4497",2011,"Rio","oct",114,"2011-01-01"
"4498",2012,"Rio","oct",163,"2012-01-01"
"4499",2013,"Rio","oct",44,"2013-01-01"
"4500",2014,"Rio","oct",500,"2014-01-01"
"4501",2015,"Rio","oct",96,"2015-01-01"
"4502",2016,"Rio","oct",30,"2016-01-01"
"4503",2017,"Rio","oct",238,"2017-01-01"
"4504",1998,"Rio","nov",6,"1998-01-01"
"4505",1999,"Rio","nov",16,"1999-01-01"
"4506",2000,"Rio","nov",2,"2000-01-01"
"4507",2001,"Rio","nov",4,"2001-01-01"
"4508",2002,"Rio","nov",11,"2002-01-01"
"4509",2003,"Rio","nov",5,"2003-01-01"
"4510",2004,"Rio","nov",49,"2004-01-01"
"4511",2005,"Rio","nov",12,"2005-01-01"
"4512",2006,"Rio","nov",1,"2006-01-01"
"4513",2007,"Rio","nov",1,"2007-01-01"
"4514",2008,"Rio","nov",0,"2008-01-01"
"4515",2009,"Rio","nov",27,"2009-01-01"
"4516",2010,"Rio","nov",23,"2010-01-01"
"4517",2011,"Rio","nov",20,"2011-01-01"
"4518",2012,"Rio","nov",13,"2012-01-01"
"4519",2013,"Rio","nov",28,"2013-01-01"
"4520",2014,"Rio","nov",36,"2014-01-01"
"4521",2015,"Rio","nov",6,"2015-01-01"
"4522",2016,"Rio","nov",19,"2016-01-01"
"4523",2017,"Rio","nov",43,"2017-01-01"
"4524",1998,"Rio","dec",1,"1998-01-01"
"4525",1999,"Rio","dec",0,"1999-01-01"
"4526",2000,"Rio","dec",0,"2000-01-01"
"4527",2001,"Rio","dec",2,"2001-01-01"
"4528",2002,"Rio","dec",8,"2002-01-01"
"4529",2003,"Rio","dec",10,"2003-01-01"
"4530",2004,"Rio","dec",9,"2004-01-01"
"4531",2005,"Rio","dec",2,"2005-01-01"
"4532",2006,"Rio","dec",0,"2006-01-01"
"4533",2007,"Rio","dec",0,"2007-01-01"
"4534",2008,"Rio","dec",6,"2008-01-01"
"4535",2009,"Rio","dec",1,"2009-01-01"
"4536",2010,"Rio","dec",10,"2010-01-01"
"4537",2011,"Rio","dec",3,"2011-01-01"
"4538",2012,"Rio","dec",18,"2012-01-01"
"4539",2013,"Rio","dec",12,"2013-01-01"
"4540",2014,"Rio","dec",25,"2014-01-01"
"4541",2015,"Rio","dec",11,"2015-01-01"
"4542",2016,"Rio","dec",5,"2016-01-01"
"4543",1998,"Rio","jan",0,"1998-01-01"
"4544",1999,"Rio","jan",32,"1999-01-01"
"4545",2000,"Rio","jan",1,"2000-01-01"
"4546",2001,"Rio","jan",2,"2001-01-01"
"4547",2002,"Rio","jan",4,"2002-01-01"
"4548",2003,"Rio","jan",113,"2003-01-01"
"4549",2004,"Rio","jan",44,"2004-01-01"
"4550",2005,"Rio","jan",153,"2005-01-01"
"4551",2006,"Rio","jan",93,"2006-01-01"
